	batch order	entry name	function	keywords	ec number	similar hits (close to same %id of highest from either e. coli or phage)	my comments	internal name	internal group	ami rank	fol rank	mac rank	tet rank	oth rank	Unnamed: 23	total	count uncharacterized	count comments	count no results	count not confident	>= 95%	>= 90%	>= 75%	>= 50%	Unnamed: 0	rank	group_name	Gene	Non-unique Gene name	Annotation	entry	protein names	protein families	gene names	organism	length (aa)	identity (%)	score	evalue	No. isolates	No. sequences	Avg sequences per isolate	Min group size nuc	Max group size nuc	Avg group size nuc
3345																									2310	39	group_68867	frwC		PTS permease - unknown specificity										768	768	1	281	1079	1058
3346																									2306	39	group_68867	group_68867		tRNA-Cys(gca)										769	769	1	73	73	73
3347																									2668	39	group_68867	pepN		aminopeptidase N										704	704	1	1691	2612	2609
3348																									3332	39	group_68867	cadA		lysine decarboxylase 1										546	546	1	1511	2147	2145
3349																									6716	39	group_68867	group_17545	ycbB	L,D-transpeptidase YcbB										105	105	1	437	1847	1807
3350																									2734	39	group_68867	ygjK		glycoside hydrolase										693	693	1	662	2351	2344
3351																									7120	39	group_68867	group_18572	ebgA	evolved beta-D-galactosidase, alpha subunit; cryptic gene										95	95	1	632	3092	3042
3352																									6204	39	group_68867	group_1798	cbtA_2	CP4-44 prophage; toxin of the CbtA-CbeA toxin-antitoxin system										122	135	1.11	263	377	374
3353																									2632	39	group_68867	ssuC		aliphatic sulfonate ABC transporter - membrane subunit										712	712	1	551	806	788
3354																									2619	39	group_68867	ycbB		L,D-transpeptidase YcbB										715	715	1	485	1847	1840
3355																									2607	39	group_68867	ompF		The Colicin A Import System										718	718	1	350	1136	1070
3356																									2418	39	group_68867	ydgD		putative peptidase										753	753	1	728	821	820
3357																									6195	39	group_68867	group_4042	yeeS_2	CP4-44 prophage; predicted DNA repair protein										123	144	1.18	476	476	476
3358																									4407	39	group_68867	group_20206	yjdC	putative transcriptional regulator										274	274	1	134	575	573
3359																									6752	39	group_68867	group_19358	ssuC	aliphatic sulfonate ABC transporter - membrane subunit										104	104	1	149	794	783
3360																									5302	39	group_68867	group_24249		hypothetical protein										172	172	1	251	257	256
3361																									2370	39	group_68867	metH		cobalamin-dependent methionine synthase										760	760	1	3029	3683	3682
3362																									7048	39	group_68867	group_15906	insC-1_1	IS2 element protein InsA										97	219	2.26	194	404	392
3363																									3108	39	group_68867	yjgL		putative protein										616	616	1	182	1880	1071
3364																									5696	39	group_68867	group_12749		hypothetical protein										148	148	1	200	1358	1310
3365																									2474	39	group_68867	uvrC		excinuclease ABC, subunit C; repair of UV damage to DNA										744	744	1	512	2474	1823
3366																									5455	39	group_68867	intB_3		KpLE2 phage-like element; predicted integrase										162	162	1	221	1265	1208
3367																									6437	39	group_68867	fecI		RNA polymerase, sigma 19 factor										114	114	1	362	521	518
3368																									2514	39	group_68867	aspC		aspartate aminotransferase, PLP-dependent										736	736	1	818	1190	1187
3369																									2455	39	group_68867	ybiC		putative dehydrogenase										747	747	1	485	1085	1081
3370																									2458	39	group_68867	ydgH		putative protein										747	747	1	752	944	943
3371																									4835	39	group_68867	group_18960	cadA	lysine decarboxylase 1										216	216	1	638	2147	2131
3372																									2490	39	group_68867	argI		ornithine carbamoyltransferase chain I										741	741	1	395	1013	1002
33	34	A0A222YXS3_9CAUD		#Reference proteome #Signal		E5FFJ3 / J9Q7R7 / D4HTX7 / A0A7G1GM64 / A0A5J6TCI4	not confident; similar low identity hits have widely diverse annotations from other phages	group_32727	group_6154	3	2	6	7	6											6904	3	group_6154	group_32727		hypothetical protein	A0A222YXS3	CbiA domain-containing protein		D6_60	Escherichia phage D6	213	26.9	66.2402	2.10E-12	101	101	1	641	644	643
34	35	UVRY_ECOL6	Member of the two-component regulatory system UvrY/BarA involved in the regulation of carbon metabolism via the CsrA/CsrB regulatory system. UvrY activates the transcription of the untranslated csrB RNA and of barA, in an autoregulatory loop. Mediates the effects of CsrA on csrB RNA by BarA-dependent and BarA-independent mechanisms (By similarity).	#DNA-binding #Transcription #Transcription regulation #Two-component regulatory system #Cytoplasm #Phosphoprotein		P0AED5 / P66798 / A0A4P8MV03 / A0A5Q2WFM8 / A0A8A5LQY3	not confident; similar low identity hits have widely diverse annotations	group_26548	group_6154	3	2	6	7	6											7492	3	group_6154	group_26548		hypothetical protein	P66797	Response regulator UvrY		uvrY, c2327	Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC)	218	32.1	36.1946	0.0093	88	88	1	287	287	287
35	36	A0A345L307_9CAUD		#Membrane #Reference proteome #Transmembrane #Transmembrane helix		A0A160DCU0 / A0A7G9V413 / S5Y5B9 / A0A3Q8HY88	not confident; however, similar low identity hits all have a "Tape measure protein" or "Minor tail protein" annotation in other phages	group_22466	group_6154	3	2	6	7	6											7485	3	group_6154	group_22466		hypothetical protein	A0A345L307	Tape measure protein		17, SEA_FROKOSTDAME_17	Gordonia phage Frokostdame	1824	23.7	34.6538	1.2	88	88	1	923	1208	1204
36	37	A0A0T7C0W0_ECO57		#Plasmid #Reference proteome		A0A345ML59 / A0A899IZ55 /A0A8A1V3W1 / A0A3Q9R5Y6	similar identity hits mention "MoxR-like ATPase protein"; low identity hits reference "Antitoxin" and "Tail tape measure protein"	group_24310	group_6154	3	2	6	7	6											6692	3	group_6154	group_24310		hypothetical protein	A0A0T7C0W0	Plasmid mobilization		mobA	Escherichia coli O157:H7	107	52.9	109.768	1.40E-31	106	106	1	131	437	325
37	38	A0A222YWJ6_9CAUD		#Reference proteome		A0A4D6AK36 / P13458 / Q8XEJ6	not confident; similar low identity hits mention "Transcriptional regulator" and "Nuclease SbcCD subunit C" and some phage	group_29225	group_6154	3	2	6	7	6											7451	3	group_6154	group_29225		hypothetical protein	A0A222YWJ6	StbB type plasmid stability protein		D6_59	Escherichia phage D6	112	35.3	46.595	1.60E-06	89	89	1	416	425	416
38	39	A0A2L0V138_BPPMB		#Reference proteome		A0A0S2MY99 / D7PQ29 / Q8X8S0 / Q8XD49 / A0A249XUC5	not confident; similar low identity hits mention "DNA-binding protein" and "Phage exclusion protein" and some phage	group_24312	group_6154	3	2	6	7	6											6847	3	group_6154	group_24312		hypothetical protein	A0A2L0V138	Tail fiber protein			Salmonella phage PMBT28	60	39.5	30.0314	2.7	102	102	1	1070	1070	1070
39	40	MDTO_ECO57	Could be involved in resistance to puromycin, acriflavine and tetraphenylarsonium chloride.	#Antibiotic resistance #Transport #Cell inner membrane #Cell membrane #Membrane #Reference proteome #Transmembrane #Transmembrane helix		A0A7M1CQE7 / A0A1W6JNU6 / A0A0K0MWE8 / P23185 / A0A0K0N6I5 / A0A1S5SEZ8 / A0A1D8ETD6	not confident; similar low identity hits mention "Integrase" and "Tail length tape-measure protein"	group_19342	group_6154	3	2	6	7	6											7336	3	group_6154	group_19342		hypothetical protein	Q8X5R8	Multidrug resistance protein MdtO	Belongs to the MdtO family.	mdtO, Z5681, ECs5063	Escherichia coli O157:H7	683	46.2	27.7202	7.2	91	91	1	212	251	250
40	41	A0A8A6C6N8_9CAUD		#Reference proteome		A0A6H0X3K0 / A0A248SLB9 / H2DE32 / H9A0Q5 / A0A0A1IVR6 / E5FIL6 / A0A2Z4Q0H3	not confident; similar low identity hits mention "Transcriptional regulator" and "Phage repressor" and "HTH cro/C1-type domain-containing protein" and "Putative repressor"; seems to be phage could resemble a toxin-antitoxin system	group_16008	group_6154	3	2	6	7	6											7658	3	group_6154	group_16008		hypothetical protein	A0A8A6C6N8	Transcriptional regulator			Klebsiella phage vB_KpnP_ZX1	72	42.6	49.6766	9.30E-09	84	84	1	251	251	251
41	42	M9MUK0_9CAUD		#Reference proteome		A0A6M3H410 / A0A7T6ZM67 / B4YQH3 / A0A5Q2FA49 / A0A2S1GN47	not confident; similar low identity hits mention "Secreted protein" and "Peptidoglycan lytic exotransglycosylase" and "Internal virion protein D" and "J-like baseplate protein" and "Repressor protein C"; seems to be phage	group_17051	group_6154	3	2	6	7	6											7661	3	group_6154	group_17051		hypothetical protein	M9MUK0	Structural protein		gp208, E3_2080	Rhodococcus phage E3	262	21.5	34.2686	0.7	84	89	1.06	389	1289	966
42	43	A0A2D0ZM63_9CAUD		#Hydrolase #Protease #Viral capsid assembly #Viral capsid maturation #Viral release from host cell #Reference proteome #Coiled coil		A0A7R7EEB9 / A0A0S4KW94 / A0A142F1N2 / I1VXC4	not confident; similar low identity hits mention "Putative DnaB helicase" and "Phage membrane protein" and "Peptidase S74 domain-containing protein" and "Structural protein"; seems to be phage	group_22475	group_6154	3	2	6	7	6											7667	3	group_6154	group_22475		hypothetical protein	A0A2D0ZM63	Capsid maturation protease		SEA_TRINA_71	Rhodococcus phage Trina	437	26.8	45.8246	0.0085	84	84	1	416	704	700
43	44	Q6WHI6_BPKVM		#Reference proteome		A0A3G3BWE8 / I7KQX6 / A0A343X840	not confident; similar low identity hits mention "DUF4065 domain-containing protein" and "Flagellar basal body protein" and "Tail protein"; seems to be phage	group_24317	group_6154	3	2	6	7	6											7669	3	group_6154	group_24317		hypothetical protein	Q6WHI6	T5orf172 domain-containing protein		KVP40.0317	Vibrio phage KVP40 (isolate Vibrio parahaemolyticus/Japan/Matsuzaki/1991) (KVP40) (Bacteriophage KVP40)	186	31.5	27.7202	3.3	84	84	1	188	188	188
44	45	A0A2H4PHV0_9CAUD		#Reference proteome #Coiled coil		A0A0H4TI20 / E3SJH4 / A0A1D7SJH9 / A0A7S5UY92 / I3WVF7	not confident; similar low identity hits mention "DUF1351 domain-containing protein" and "Transcriptional regulator" and "Sliding clamp, DNA polymerase accessory protein Gp45, DNA polymerase clamp" and "Prophage protein" and "Recombination endonuclease subunit"; seems to be phage	group_6154	group_6154	3	2	6	7	6											6090	3	group_6154	group_6154		hypothetical protein	A0A2H4PHV0	DUF1351 domain-containing protein		CQ476_19	TM7 phage DolZOral124_53_65	386	26.1	31.5722	0.15	128	132	1.04	170	248	191
45	46	A0A494REM4_9CAUD		#Reference proteome		A0A7D0GPN7 / B5AX96 / A0A2P1JXA2 / I1TQL5 / A0A291LH83 / A0A8E7L2W0	not confident; similar low identity hits mention "Histone" and "Gp77 putative tail-fiber protein" and "Phage protein" and "Prophage protein" and "SET domain-containing protein" and "Tail assembly chaperone" and "Chaperone protein"; seems to be phage	group_15097	group_6154	3	2	6	7	6											7161	3	group_6154	group_15097		hypothetical protein	A0A494REM4	BppU_N domain-containing protein		BMBphi_gp044	Bacillus phage vB_BthS_BMBphi	427	41.9	32.3426	0.37	94	94	1	242	335	331
46	47	O82912_ECO57		#Plasmid #Reference proteome		Q00191 / Q00192	similar low identity hits mention "Protein TraI"; potential relaxosome association (TraH, TraI, TraJ)	group_12232	group_6154	3	2	6	7	6											6968	3	group_6154	group_12232		hypothetical protein	O82912	NikB		nikB	Escherichia coli O157:H7	657	70.4	971.459	0	99	99	1	383	2702	2675
47	48	RPNB_ECOLI	A low activity DNA endonuclease yielding 3'-hydroxyl ends (Probable). Upon expression enhances RecA-independent DNA recombination 19-fold, concomitantly reducing viability by 98% and inducing DNA damage as measured by induction of the SOS repair response.	#Endonuclease #Hydrolase #Nuclease #DNA recombination #Magnesium #Reference proteome	EC:3.1.21.-	Q8XE11 / Q8XCT0 / P31667 / B7NGZ6 / P37014	similar identity hits mention "Transposase" and "Recombination-promoting nuclease"	yhgA_2	group_6154	3	2	6	7	6											7426	3	group_6154	yhgA_2		hypothetical protein	P77768	Recombination-promoting nuclease RpnB, 3.1.21.-	Belongs to the Rpn/YhgA-like nuclease family.	rpnB, yfcI, b2305, JW2302	Escherichia coli (strain K12)	296	53.3	310.842	4.70E-105	90	90	1	173	941	904
48	49	A0A0G2SSB7_9CAUD		#Reference proteome		A0A5B9NIL9 / A0A8A6C666 / A0A248SL35	not confident; similar low identity hits mention "Integrase" and "Belongs to the 'phage' integrase family."; seems to be phage	group_22481	group_6154	3	2	6	7	6											7633	3	group_6154	group_22481		hypothetical protein	A0A0G2SSB7	Outer membrane lipoprotein Rz1		Pm5461_212	Proteus phage vB_PmiM_Pm5461	98	29.7	34.2686	0.14	85	85	1	653	830	816
49	50	A0A7G8ALW3_9CAUD		#Hydrolase #Reference proteome		C4NT08 / A0A2Z4QGS9 / A0A386K8J9 / C4NT90	not confident; similar low identity hits mention "N4 RNAP1-like protein" and "RNA polymerase subunit" and "Helix-turn-helix DNA-binding domain protein"; seems to be phage	group_24321	group_6154	3	2	6	7	6											7711	3	group_6154	group_24321		hypothetical protein	A0A7G8ALW3	Glycoside hydrolase			Vibrio phage vB_pir03	1919	36.2	31.187	0.66	83	83	1	209	290	289
50	51	A0A6N0A4R8_9CAUD		#Reference proteome		I6NTN4 / A0A0M4RBN8 / A0A3B8E0U7	not confident; similar low identity hits mention "Tail assembly protein" and "Phage protein" and "Capsid and scaffold protein"; seems to be phage	group_29238	group_6154	3	2	6	7	6											7597	3	group_6154	group_29238		hypothetical protein	A0A6N0A4R8	TerB domain-containing protein		11, SEA_KELCOLE_11	Microbacterium phage Kelcole	104	40	31.9574	0.44	86	86	1	161	458	447
51	52	A0A0H3TQU6_ECO57		#Plasmid #Reference proteome		A0A1D7SFD0 / A0A899IYL6 / A0A1B3B0K2 / P11906	not confident; similar low identity hits mention "JmjC domain-containing protein" and "Tape measure protein" and "Lysin A, peptidase domain" and "Protein StbB"; seems to be phage potentially toxin-antitoxin or partitioning	group_17046	group_6154	3	2	6	7	6											6746	3	group_6154	group_17046		hypothetical protein	A0A0H3TQU6	YdaB			Escherichia coli O157:H7	76	45.6	53.1434	5.30E-10	104	104	1	206	266	265
52	53	A0A6B7ZF11_9CAUD		#Reference proteome		A0A160DET1 / A0A7S5R8F7 / A0A482JBH9 / A0A2H4YGD6	not confident; similar low identity hits mention "Tape measure protein" and "Structural protein" and "Major capsid protein" and "Phage tail protein"; seems to be phage	group_17059	group_6154	3	2	6	7	6											7698	3	group_6154	group_17059		hypothetical protein	A0A6B7ZF11	Variable large protein		N1M2_89	Klebsiella phage N1M2	279	23.8	40.4318	0.011	83	83	1	1289	1289	1289
